booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,is_repeat_guest,num_previous_cancellations,num_previous_bookings_not_canceled,average_price,special_requests,month_of_reservation,day_of_week,is_cancellation
INN01502,2,0,1,2,Meal Plan 1,0,Room_Type 4,61,Online,0,0,0,118.8,0,Apr,Sunday,1
INN22289,2,0,0,3,Meal Plan 1,0,Room_Type 1,64,Offline,0,0,0,101.52,0,Sep,Friday,0
INN09219,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,Offline,0,0,0,100.0,0,May,Sunday,1
INN33980,2,0,0,4,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,78.54,1,Oct,Saturday,0
INN08325,2,0,0,1,Not Selected,0,Room_Type 1,33,Online,0,0,0,98.1,0,Jun,Saturday,1
INN21468,2,0,2,4,Meal Plan 1,0,Room_Type 1,228,Online,0,0,0,90.95,0,Aug,Monday,1
INN03602,3,0,1,3,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,213.0,0,Oct,Wednesday,1
INN14997,2,0,0,4,Meal Plan 1,0,Room_Type 1,27,Online,0,0,0,68.07,1,Nov,Friday,0
INN18858,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,Corporate,0,0,0,65.0,0,Aug,Saturday,0
INN34735,2,0,0,3,Meal Plan 1,0,Room_Type 1,150,Online,0,0,0,65.83,2,Mar,Saturday,0
INN13093,2,0,2,2,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,84.45,1,Jan,Monday,0
INN09614,1,0,0,3,Meal Plan 1,0,Room_Type 2,184,Online,0,0,0,101.05,0,Oct,Thursday,1
INN12556,2,0,1,2,Meal Plan 2,0,Room_Type 1,200,Online,0,0,0,161.1,2,Sep,Wednesday,1
INN24243,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,Offline,0,0,0,48.0,0,Sep,Thursday,1
INN31335,3,1,2,1,Meal Plan 1,0,Room_Type 7,24,Online,0,0,0,285.17,0,May,Monday,1
INN17586,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,Corporate,0,0,0,65.0,0,Dec,Friday,0
INN31303,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,Nov,Saturday,1
INN36015,2,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,80.3,1,Jan,Saturday,0
INN12285,2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,54.02,0,Jan,Wednesday,0
INN09236,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,Offline,0,0,0,95.0,0,Jun,Sunday,1
INN35388,3,0,2,5,Meal Plan 1,0,Room_Type 4,108,Online,0,0,0,146.7,1,Aug,Monday,0
INN31015,3,0,1,0,Meal Plan 1,0,Room_Type 4,179,Online,0,0,0,137.7,0,Aug,Wednesday,1
INN31900,2,0,1,2,Meal Plan 1,0,Room_Type 1,127,Offline,0,0,0,81.25,0,Jul,Sunday,0
INN33165,2,0,1,4,Meal Plan 1,0,Room_Type 4,191,Online,0,0,0,99.45,1,Jul,Friday,1
INN13351,2,0,2,1,Not Selected,0,Room_Type 1,14,Online,0,0,0,89.0,0,Apr,Tuesday,1
INN18501,2,0,0,3,Not Selected,0,Room_Type 1,157,Online,0,0,0,85.5,0,Jun,Saturday,1
INN01094,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,85.0,0,Oct,Friday,0
INN10591,2,0,1,3,Meal Plan 1,0,Room_Type 1,66,Online,0,0,0,126.9,1,Jun,Saturday,0
INN15809,2,0,1,3,Meal Plan 1,0,Room_Type 1,107,Online,0,0,0,87.67,1,Jun,Wednesday,0
INN08109,2,0,1,3,Not Selected,0,Room_Type 1,110,Online,0,0,0,101.58,1,May,Saturday,0
INN15419,2,0,2,2,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,97.4,1,Nov,Tuesday,0
INN32983,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Offline,0,0,0,115.0,1,Jun,Wednesday,1
INN10332,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,Oct,Saturday,0
INN23504,2,0,0,1,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,65.0,0,Oct,Sunday,1
INN04967,2,0,0,1,Not Selected,0,Room_Type 1,184,Online,0,0,0,98.1,0,Oct,Friday,1
INN27717,2,0,0,2,Not Selected,0,Room_Type 2,78,Online,0,0,0,85.5,0,Apr,Sunday,1
INN08380,2,0,1,3,Meal Plan 1,0,Room_Type 4,103,Online,0,0,0,95.88,1,May,Saturday,0
INN06706,2,1,1,2,Meal Plan 1,0,Room_Type 4,91,Online,0,0,0,140.4,0,May,Sunday,1
INN23659,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,95.0,0,Nov,Saturday,0
INN22596,2,0,0,1,Not Selected,0,Room_Type 1,109,Online,0,0,0,108.0,0,Oct,Thursday,1
INN22148,2,0,0,1,Not Selected,0,Room_Type 1,9,Online,0,0,0,75.0,0,Jan,Monday,0
INN12445,2,0,5,12,Meal Plan 1,0,Room_Type 1,121,Offline,0,0,0,72.25,0,Jul,Wednesday,1
INN06771,2,2,2,3,Meal Plan 1,0,Room_Type 2,41,Online,0,0,0,208.93,0,Sep,Tuesday,1
INN01597,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,81.0,2,Aug,Sunday,0
INN22384,2,0,1,2,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,72.25,2,Nov,Thursday,0
INN26697,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,Offline,0,0,0,65.0,0,Dec,Thursday,0
INN24506,2,0,0,3,Meal Plan 1,0,Room_Type 4,53,Online,0,0,0,115.04,1,Sep,Thursday,0
INN12288,1,0,2,2,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,80.0,0,Jan,Tuesday,0
INN22437,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,Offline,0,0,0,70.0,0,Dec,Friday,0
INN03383,3,0,1,2,Meal Plan 1,0,Room_Type 1,88,Offline,0,0,0,96.9,2,Jul,Wednesday,0
INN21690,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,115.0,1,Jun,Friday,1
INN13868,2,0,0,2,Meal Plan 1,0,Room_Type 4,54,Online,0,0,0,106.2,3,Nov,Sunday,0
INN11820,3,0,0,4,Meal Plan 1,0,Room_Type 4,105,Online,0,0,0,150.3,0,Aug,Friday,1
INN03197,3,0,0,1,Meal Plan 1,0,Room_Type 4,59,Online,0,0,0,137.7,2,Apr,Saturday,0
INN31448,2,0,2,5,Not Selected,0,Room_Type 1,148,Online,0,0,0,91.68,0,Jul,Wednesday,1
INN00854,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,129.0,1,Jun,Sunday,0
INN25942,3,0,2,1,Meal Plan 1,0,Room_Type 1,150,Online,0,0,0,140.7,1,Jul,Tuesday,0
INN09070,2,0,2,2,Not Selected,0,Room_Type 1,91,Online,0,0,0,109.65,1,May,Tuesday,0
INN01490,2,0,2,0,Not Selected,0,Room_Type 1,1,Online,0,0,0,95.0,0,Nov,Tuesday,1
INN24109,2,0,0,2,Meal Plan 1,0,Room_Type 1,101,Offline,0,0,0,95.88,0,Jun,Sunday,1
INN05504,1,0,0,5,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,80.75,1,Sep,Friday,0
INN01948,2,0,1,3,Meal Plan 1,0,Room_Type 4,35,Offline,0,0,0,60.0,0,Nov,Thursday,0
INN18443,2,0,2,3,Meal Plan 1,0,Room_Type 1,90,Online,0,0,0,76.5,0,Aug,Wednesday,0
INN14622,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,Nov,Thursday,1
INN17964,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,100.0,0,Jun,Tuesday,1
INN10435,2,1,0,3,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,109.0,3,Feb,Sunday,0
INN32853,2,0,2,4,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,92.17,0,Oct,Wednesday,0
INN21274,2,0,1,2,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,108.0,1,Feb,Thursday,0
INN15703,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,80.0,0,Jan,Friday,0
INN20848,1,0,2,4,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,85.0,0,Sep,Tuesday,0
INN24389,2,0,2,1,Not Selected,0,Room_Type 1,98,Online,0,0,0,108.0,3,Oct,Tuesday,0
INN08608,3,0,2,2,Meal Plan 1,0,Room_Type 4,117,Online,0,0,0,130.05,2,Jul,Monday,0
INN19278,2,0,1,3,Meal Plan 1,0,Room_Type 1,183,Online,0,0,0,96.3,1,Oct,Saturday,0
INN03941,2,0,0,3,Meal Plan 1,0,Room_Type 1,114,Offline,0,0,0,75.0,1,Jun,Friday,0
INN21608,3,0,1,2,Meal Plan 1,0,Room_Type 4,103,Online,0,0,0,146.7,0,Jul,Sunday,1
INN32846,2,0,2,0,Not Selected,0,Room_Type 1,86,Online,0,0,0,61.68,1,Oct,Tuesday,1
INN13074,2,0,0,3,Meal Plan 1,0,Room_Type 1,98,Offline,0,0,0,59.5,1,Dec,Friday,0
INN07815,2,0,2,3,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,75.56,0,Feb,Sunday,1
INN03805,2,0,1,2,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,106.0,2,Feb,Monday,0
INN15240,2,0,0,1,Meal Plan 1,0,Room_Type 4,65,Online,0,0,0,118.8,0,Apr,Monday,0
INN18471,2,0,0,1,Not Selected,0,Room_Type 1,5,Online,0,0,0,118.0,2,Aug,Friday,0
INN25602,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,Jun,Wednesday,0
INN32537,2,0,1,3,Not Selected,0,Room_Type 1,124,Online,0,0,0,94.5,0,Aug,Wednesday,1
INN27400,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,105.0,0,Sep,Sunday,0
INN24944,2,0,0,1,Meal Plan 1,0,Room_Type 1,147,Online,0,0,0,114.3,1,Aug,Monday,1
INN29877,3,0,0,4,Meal Plan 1,0,Room_Type 4,43,Online,0,0,0,122.4,0,Nov,Thursday,0
INN07177,2,0,0,2,Meal Plan 1,1,Room_Type 4,87,Online,0,0,0,158.4,1,Sep,Friday,0
INN11732,2,0,2,2,Meal Plan 1,0,Room_Type 1,6,Offline,0,0,0,68.0,0,Dec,Tuesday,0
INN27731,1,0,1,5,Meal Plan 1,0,Room_Type 1,177,Offline,0,0,0,75.2,0,Mar,Wednesday,0
INN28988,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,106.0,0,May,Wednesday,0
INN31187,2,0,0,4,Meal Plan 1,0,Room_Type 1,74,Online,0,0,0,99.45,1,Apr,Friday,0
INN33482,3,0,0,3,Meal Plan 1,0,Room_Type 1,109,Offline,0,0,0,92.65,0,Dec,Thursday,0
INN00024,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,Oct,Saturday,0
INN09912,2,0,0,2,Meal Plan 1,1,Room_Type 1,33,Online,0,0,0,135.9,0,Mar,Saturday,0
INN31297,2,0,0,3,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,95.0,0,Sep,Thursday,0
INN00363,2,0,0,1,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,135.9,1,Sep,Saturday,0
INN10330,2,0,1,1,Meal Plan 1,0,Room_Type 1,123,Online,0,0,0,90.0,3,Nov,Wednesday,0
INN19756,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,19.15,0,Sep,Monday,1
INN11968,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,Nov,Thursday,1
INN00963,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,90.0,2,Aug,Wednesday,0
INN11539,2,0,0,1,Meal Plan 1,0,Room_Type 5,6,Corporate,1,0,2,109.0,0,Sep,Thursday,0
INN29238,2,0,0,4,Meal Plan 1,0,Room_Type 1,201,Online,0,0,0,68.8,3,Nov,Thursday,0
INN25340,2,0,1,4,Meal Plan 1,0,Room_Type 1,290,Online,0,0,0,90.95,2,Oct,Wednesday,0
INN22710,3,0,0,1,Meal Plan 1,0,Room_Type 4,37,Online,0,0,0,141.3,2,Jun,Friday,0
INN05822,1,0,2,3,Not Selected,0,Room_Type 1,16,Online,0,0,0,155.6,2,Nov,Tuesday,0
INN23166,1,0,0,4,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,73.9,1,Feb,Friday,0
INN30642,2,0,3,6,Not Selected,0,Room_Type 1,314,Online,0,0,0,68.66,0,Dec,Wednesday,1
INN32316,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,Offline,1,0,2,75.0,2,Sep,Thursday,0
INN26644,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,Offline,0,0,0,94.5,0,Jul,Tuesday,0
INN19913,2,0,2,2,Meal Plan 1,0,Room_Type 1,189,Online,0,0,0,70.44,1,Oct,Monday,0
INN02425,1,0,0,1,Meal Plan 1,1,Room_Type 1,7,Corporate,1,0,2,67.0,1,Nov,Saturday,0
INN09971,2,0,1,2,Not Selected,0,Room_Type 1,155,Online,0,0,0,85.5,2,Aug,Sunday,0
INN10756,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,98.67,2,Oct,Friday,0
INN20392,2,0,2,1,Meal Plan 1,0,Room_Type 4,135,Offline,0,0,0,78.65,0,Oct,Tuesday,0
INN08646,2,2,2,1,Meal Plan 1,0,Room_Type 6,56,Online,0,0,0,207.9,1,Aug,Monday,0
INN20163,2,2,2,1,Meal Plan 1,0,Room_Type 6,107,Online,0,0,0,156.6,1,Dec,Monday,1
INN14322,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,Offline,0,0,0,75.0,0,Nov,Monday,0
INN22989,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,58.94,2,Jan,Wednesday,0
INN25293,2,0,2,2,Not Selected,0,Room_Type 1,107,Online,0,0,0,89.25,2,May,Tuesday,0
INN16034,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,195.7,0,Sep,Friday,0
INN06139,2,0,2,2,Meal Plan 1,0,Room_Type 4,92,Online,0,0,0,149.4,0,Sep,Sunday,1
INN31527,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,Nov,Sunday,1
INN28008,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,Nov,Sunday,1
INN09272,2,0,0,3,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,93.78,0,Dec,Saturday,0
INN18651,1,0,2,3,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,105.0,2,Oct,Wednesday,0
INN00757,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,Online,0,0,0,117.0,1,Sep,Friday,1
INN33878,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,76.92,0,Jun,Thursday,1
INN16836,1,0,1,1,Meal Plan 2,0,Room_Type 1,247,Offline,0,0,0,93.0,1,Jun,Wednesday,0
INN26307,2,0,0,4,Meal Plan 1,0,Room_Type 1,96,Online,0,0,0,118.8,2,Oct,Friday,0
INN11385,2,0,2,1,Meal Plan 1,0,Room_Type 1,51,Offline,0,0,0,85.5,0,Jun,Tuesday,0
INN29959,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,Offline,0,0,0,96.3,0,May,Thursday,0
INN10701,2,0,0,3,Meal Plan 1,0,Room_Type 2,217,Online,0,0,0,86.63,0,Aug,Friday,1
INN22249,2,2,0,3,Meal Plan 1,0,Room_Type 6,19,Online,0,0,0,231.0,1,Aug,Saturday,1
INN03290,1,0,2,8,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,101.38,0,Nov,Thursday,1
INN32956,2,0,2,1,Meal Plan 1,0,Room_Type 1,219,Online,0,0,0,96.3,1,Oct,Monday,1
INN10992,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,95.0,0,Jun,Saturday,1
INN10910,2,0,0,2,Not Selected,0,Room_Type 1,131,Online,0,0,0,76.23,2,Aug,Sunday,0
INN35770,2,0,0,1,Not Selected,0,Room_Type 1,17,Online,0,0,0,139.0,1,Jul,Monday,1
INN18245,2,0,2,2,Not Selected,0,Room_Type 1,4,Offline,0,0,0,52.5,2,Dec,Tuesday,0
INN02508,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,Online,0,0,0,117.0,1,Sep,Sunday,1
INN33888,2,0,2,2,Meal Plan 1,0,Room_Type 4,61,Offline,0,0,0,60.0,0,Nov,Tuesday,0
INN04996,2,0,0,2,Meal Plan 1,1,Room_Type 1,33,Online,0,0,0,135.9,0,Mar,Saturday,0
INN27948,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,Offline,0,0,0,110.0,0,Oct,Thursday,1
INN03204,2,0,1,3,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,149.4,1,Sep,Saturday,0
INN17557,2,0,1,1,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,75.0,1,Dec,Wednesday,0
INN32819,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,Online,0,0,0,0.0,0,Dec,Sunday,0
INN13063,2,1,2,2,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,92.85,0,Dec,Monday,0
INN36006,3,0,0,2,Meal Plan 1,0,Room_Type 4,89,Online,0,0,0,168.3,2,Sep,Sunday,0
INN34406,2,0,0,2,Meal Plan 1,1,Room_Type 2,208,Online,0,0,0,104.62,0,Jul,Saturday,1
INN33493,2,0,1,3,Meal Plan 1,0,Room_Type 4,21,Offline,0,0,0,75.0,0,Oct,Thursday,0
INN19661,2,0,1,3,Meal Plan 1,0,Room_Type 1,5,Offline,0,0,0,66.0,0,Feb,Thursday,0
INN03467,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,72.25,0,Jul,Sunday,0
INN02693,2,0,0,1,Meal Plan 1,0,Room_Type 1,156,Online,0,0,0,84.24,0,May,Friday,1
INN06072,2,0,0,3,Meal Plan 1,0,Room_Type 4,63,Online,0,0,0,140.4,0,May,Thursday,1
INN15574,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,Oct,Friday,1
INN29791,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,Corporate,1,0,1,65.0,0,Dec,Saturday,0
INN25593,1,0,2,7,Meal Plan 1,0,Room_Type 1,215,Online,0,0,0,90.95,1,Jul,Sunday,0
INN29520,2,0,1,1,Not Selected,0,Room_Type 1,33,Online,0,0,0,80.1,0,Apr,Wednesday,0
INN09110,2,0,1,0,Not Selected,0,Room_Type 1,48,Online,0,0,0,79.2,1,Nov,Tuesday,0
INN26206,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,Offline,0,0,0,52.0,0,Dec,Sunday,0
INN13727,1,0,1,2,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,134.33,0,Jul,Wednesday,0
INN14774,2,2,0,3,Meal Plan 1,0,Room_Type 6,28,Online,0,0,0,332.57,1,Jun,Saturday,0
INN00428,2,0,2,3,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,90.95,0,Apr,Sunday,1
INN03501,2,1,0,2,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,160.5,2,Jun,Sunday,0
INN02685,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,Offline,0,0,0,52.0,1,Jan,Sunday,0
INN28867,2,0,2,0,Meal Plan 1,0,Room_Type 1,150,Online,0,0,0,76.5,1,Aug,Wednesday,0
INN25605,2,0,1,1,Meal Plan 1,1,Room_Type 1,44,Online,0,0,0,95.4,0,Sep,Thursday,0
INN35543,2,0,2,1,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,100.0,0,Mar,Monday,1
INN07458,2,0,2,1,Not Selected,0,Room_Type 1,19,Online,0,0,0,116.1,0,Oct,Tuesday,1
INN01600,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,Corporate,0,0,0,81.0,0,Feb,Monday,0
INN36035,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,72.75,1,Apr,Wednesday,0
INN07907,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,105.0,0,Sep,Saturday,0
INN26578,2,0,0,3,Meal Plan 1,0,Room_Type 1,142,Online,0,0,0,99.3,0,Aug,Friday,0
INN02345,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,Offline,0,0,0,94.5,0,Aug,Tuesday,0
INN21605,1,0,0,1,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,80.39,2,Jun,Friday,0
INN05523,2,0,1,3,Not Selected,0,Room_Type 1,6,Online,0,0,0,66.3,0,Dec,Saturday,0
INN23682,1,0,1,1,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,65.0,0,Apr,Monday,0
INN20701,2,2,1,4,Meal Plan 1,0,Room_Type 6,44,Online,0,0,0,208.62,0,Oct,Wednesday,1
INN17559,2,0,0,1,Not Selected,0,Room_Type 1,73,Corporate,0,0,0,100.0,1,Sep,Saturday,1
INN06901,2,0,2,2,Meal Plan 1,0,Room_Type 4,51,Online,0,0,0,139.28,0,Sep,Monday,1
INN34945,2,0,2,1,Not Selected,0,Room_Type 1,48,Online,0,0,0,69.5,1,Mar,Monday,0
INN13605,2,0,1,2,Meal Plan 1,0,Room_Type 1,127,Online,0,0,0,105.3,1,May,Wednesday,0
INN19801,3,0,2,2,Meal Plan 1,0,Room_Type 4,148,Online,0,0,0,115.6,1,Dec,Sunday,0
INN11785,2,0,0,1,Not Selected,0,Room_Type 1,110,Online,0,0,0,108.0,1,Oct,Friday,1
INN10931,2,0,0,1,Meal Plan 2,0,Room_Type 1,170,Offline,0,0,0,96.9,2,Sep,Tuesday,0
INN36016,2,1,0,1,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,178.0,2,Jul,Saturday,0
INN04941,2,0,2,6,Meal Plan 1,0,Room_Type 4,77,Offline,0,0,0,56.0,0,Mar,Friday,0
INN02814,2,0,1,3,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,151.0,1,Jun,Saturday,0
INN04559,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,Offline,0,0,0,48.0,0,Sep,Friday,0
INN31462,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,Online,0,0,0,119.85,0,May,Monday,1
INN01614,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,95.0,0,Sep,Sunday,0
INN18708,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,101.5,0,Oct,Monday,1
INN02757,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,120.0,0,Jun,Friday,0
INN07061,3,0,1,5,Meal Plan 1,0,Room_Type 4,129,Online,0,0,0,132.88,0,Jul,Thursday,1
INN26640,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,Offline,0,0,0,110.0,0,Sep,Wednesday,1
INN09408,2,0,2,3,Meal Plan 1,0,Room_Type 1,265,Online,0,0,0,100.3,0,Oct,Tuesday,1
INN18440,2,1,2,3,Meal Plan 1,0,Room_Type 4,40,Offline,0,0,0,60.0,1,Nov,Wednesday,0
INN15623,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,Sep,Monday,0
INN03575,2,0,2,8,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,103.5,1,Sep,Sunday,1
INN28513,2,2,0,1,Meal Plan 1,0,Room_Type 6,153,Online,0,0,0,186.3,0,Aug,Sunday,1
INN31130,2,1,0,1,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,128.0,1,Jun,Saturday,0
INN28408,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,60.0,0,Jan,Tuesday,0
INN15349,3,0,0,1,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,154.0,2,Dec,Thursday,0
INN01113,2,0,1,3,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,88.8,0,Jun,Wednesday,1
INN32895,2,0,2,1,Meal Plan 1,0,Room_Type 1,103,Offline,0,0,0,150.67,0,Dec,Monday,0
INN27727,2,0,0,3,Meal Plan 1,0,Room_Type 6,159,Online,0,0,0,198.9,0,May,Saturday,1
INN23743,2,0,0,3,Meal Plan 1,0,Room_Type 1,170,Online,0,0,0,96.3,1,Jun,Thursday,0
INN22664,2,0,1,2,Not Selected,0,Room_Type 1,0,Online,0,0,0,89.0,0,Apr,Sunday,0
INN11181,2,0,2,4,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,80.75,0,Mar,Monday,0
INN26087,2,0,0,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,121.0,1,Jun,Friday,0
INN09552,2,0,0,2,Meal Plan 1,0,Room_Type 4,15,Online,0,0,0,141.68,1,Sep,Saturday,1
INN18133,2,0,2,2,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,43.5,1,Dec,Tuesday,0
INN35030,3,0,0,4,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,145.35,1,Mar,Friday,1
INN18658,2,0,0,2,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,149.4,2,Sep,Sunday,0
INN10895,2,1,0,1,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,152.1,1,Aug,Thursday,0
INN27038,2,0,2,2,Meal Plan 1,0,Room_Type 1,74,Offline,0,0,0,75.0,0,Apr,Tuesday,0
INN08276,3,0,2,1,Meal Plan 1,0,Room_Type 4,158,Online,0,0,0,151.2,2,Oct,Tuesday,1
INN04186,2,0,2,2,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,72.25,0,Jul,Tuesday,0
INN28446,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,65.0,0,Aug,Friday,0
INN16478,1,0,0,1,Not Selected,0,Room_Type 1,69,Online,0,0,0,57.52,1,Oct,Sunday,0
INN01741,2,2,0,4,Meal Plan 1,0,Room_Type 6,23,Online,0,0,0,147.9,1,Nov,Thursday,1
INN34429,2,0,1,5,Meal Plan 1,0,Room_Type 4,125,Online,0,0,0,143.1,0,Sep,Thursday,1
INN12857,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Aviation,0,0,0,95.0,0,Jun,Friday,0
INN02012,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,Offline,0,0,0,112.0,1,Jul,Monday,0
INN05987,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,Online,0,0,0,110.0,0,Oct,Tuesday,1
INN00895,1,0,1,0,Meal Plan 1,0,Room_Type 1,24,Corporate,1,0,2,95.0,0,Oct,Wednesday,0
INN22036,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,Offline,0,0,0,80.75,1,Oct,Tuesday,0
INN28626,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,Offline,0,0,0,75.0,0,Oct,Friday,1
INN09133,2,1,2,2,Meal Plan 2,0,Room_Type 1,17,Online,0,0,0,148.38,2,May,Monday,0
INN35223,2,1,1,1,Meal Plan 1,1,Room_Type 1,1,Online,0,0,0,120.0,1,Jan,Thursday,0
INN17444,2,0,1,1,Meal Plan 1,0,Room_Type 1,40,Offline,0,0,0,70.0,0,Oct,Thursday,0
