booking_id,number_of_weekend_nights,type_of_meal,room_type,market_segment_type,num_previous_cancellations,average_price,number_of_week_nights,number_of_adults,number_of_children,car_parking_space,lead_time,is_repeat_guest,num_previous_bookings_not_canceled,special_requests,month_of_reservation,day_of_week,split
INN22099,0,Not Selected,Room_Type 1,Online,0,104.49,1,2,0,0,36,0,0,1,May,Monday,train
INN33115,0,Meal Plan 1,Room_Type 1,Offline,0,540.0,1,2,0,0,35,0,0,0,Mar,Sunday,train
INN22284,0,Meal Plan 2,Room_Type 1,Offline,0,109.0,2,2,0,0,273,0,0,0,Jul,Monday,train
INN31106,1,Meal Plan 1,Room_Type 1,Online,0,109.8,0,2,0,0,47,0,0,0,Aug,Tuesday,train
INN30880,1,Meal Plan 1,Room_Type 1,Offline,0,67.5,2,2,2,0,130,0,0,2,Mar,Sunday,train
INN15981,1,Meal Plan 1,Room_Type 4,Online,0,180.67,2,2,0,0,6,0,0,1,Aug,Wednesday,train
INN15640,1,Meal Plan 1,Room_Type 4,Online,0,115.6,3,3,0,0,64,0,0,2,Mar,Wednesday,train
INN19087,2,Meal Plan 1,Room_Type 4,Online,0,99.68,6,2,0,0,180,0,0,1,Aug,Saturday,train
INN02126,1,Not Selected,Room_Type 2,Online,0,58.9,2,2,0,0,112,0,0,0,Mar,Wednesday,train
INN04949,2,Meal Plan 2,Room_Type 4,Online,0,130.9,3,2,0,0,68,0,0,1,Apr,Sunday,train
INN26856,0,Meal Plan 1,Room_Type 1,Online,0,71.7,2,1,0,0,1,0,0,0,Jan,Saturday,train
INN01228,0,Meal Plan 1,Room_Type 1,Offline,0,80.0,1,1,0,0,151,0,0,0,Jan,Friday,train
INN06178,0,Not Selected,Room_Type 1,Online,0,75.05,2,2,0,0,29,0,0,0,Feb,Monday,train
INN31812,1,Meal Plan 1,Room_Type 1,Offline,0,80.0,1,1,0,0,82,0,0,1,May,Wednesday,train
INN07104,1,Not Selected,Room_Type 1,Online,0,93.15,0,2,0,0,49,0,0,0,Jul,Wednesday,train
INN04080,1,Meal Plan 1,Room_Type 1,Online,0,129.0,2,2,0,0,35,0,0,1,Oct,Sunday,train
INN32308,2,Meal Plan 1,Room_Type 1,Offline,0,60.0,3,2,0,0,38,0,0,0,Jan,Wednesday,train
INN14959,2,Not Selected,Room_Type 1,Online,0,106.0,3,2,0,0,16,0,0,4,Oct,Monday,train
INN30826,2,Meal Plan 2,Room_Type 1,Offline,0,90.0,0,1,0,0,386,0,0,0,Oct,Tuesday,train
INN17285,0,Not Selected,Room_Type 1,Online,0,159.0,1,1,0,0,1,0,0,1,Sep,Saturday,train
INN00093,2,Meal Plan 1,Room_Type 4,Online,0,115.8,1,2,0,0,73,0,0,1,Apr,Monday,train
INN02246,0,Meal Plan 1,Room_Type 1,Online,0,126.9,1,2,0,0,71,0,0,0,Jun,Saturday,train
INN03869,2,Meal Plan 2,Room_Type 1,Online,0,105.0,0,2,0,0,75,0,0,0,Oct,Tuesday,train
INN16308,0,Meal Plan 2,Room_Type 1,Offline,0,121.0,2,2,0,0,30,0,0,0,Sep,Saturday,train
INN36056,1,Meal Plan 1,Room_Type 1,Corporate,0,65.0,2,1,0,0,4,0,0,0,Nov,Thursday,train
INN04265,2,Meal Plan 1,Room_Type 4,Online,0,97.82,3,2,0,0,47,0,0,1,Oct,Tuesday,train
INN03363,1,Meal Plan 1,Room_Type 1,Offline,0,65.0,1,2,0,0,60,0,0,0,Sep,Thursday,train
INN28507,0,Not Selected,Room_Type 1,Online,0,125.1,1,2,0,0,66,0,0,2,Sep,Saturday,train
INN20955,0,Not Selected,Room_Type 1,Online,0,149.0,2,2,0,0,6,0,0,2,Sep,Saturday,train
INN06470,0,Meal Plan 1,Room_Type 1,Online,0,76.92,3,2,0,0,56,0,0,1,Jun,Thursday,train
INN24681,2,Not Selected,Room_Type 1,Online,0,92.67,1,2,0,0,2,0,0,1,Nov,Tuesday,train
INN20243,0,Meal Plan 1,Room_Type 1,Online,0,108.67,3,2,0,0,23,0,0,1,Dec,Saturday,train
INN33153,2,Meal Plan 2,Room_Type 1,Offline,0,94.5,1,2,0,0,110,0,0,0,Jul,Tuesday,train
INN13710,1,Meal Plan 1,Room_Type 1,Offline,0,105.0,1,2,0,0,32,0,0,1,Jul,Wednesday,train
INN10112,0,Meal Plan 1,Room_Type 1,Online,0,88.9,2,3,0,0,30,0,0,0,Mar,Sunday,train
INN28925,1,Meal Plan 1,Room_Type 1,Offline,0,85.0,3,2,0,0,31,0,0,0,Oct,Saturday,train
INN07905,1,Meal Plan 1,Room_Type 1,Offline,0,80.75,3,2,0,0,196,0,0,0,May,Saturday,train
INN12447,0,Meal Plan 1,Room_Type 4,Online,0,136.8,3,2,0,0,65,0,0,0,Sep,Friday,train
INN00689,0,Not Selected,Room_Type 1,Online,0,79.2,3,2,0,0,58,0,0,0,Nov,Saturday,train
INN07937,1,Meal Plan 1,Room_Type 1,Offline,0,76.67,2,2,0,0,256,0,0,0,Sep,Thursday,train
INN15321,0,Not Selected,Room_Type 1,Online,0,119.0,1,2,0,0,8,0,0,1,Sep,Sunday,train
INN22655,1,Meal Plan 1,Room_Type 1,Corporate,0,68.5,2,1,0,0,36,0,0,0,Nov,Sunday,train
INN21629,0,Meal Plan 1,Room_Type 5,Online,0,110.8,3,1,0,0,36,0,0,0,Jun,Friday,train
INN05795,1,Meal Plan 1,Room_Type 1,Online,0,97.71,1,2,0,0,61,0,0,0,Apr,Monday,train
INN02918,0,Meal Plan 1,Room_Type 1,Online,0,92.0,1,2,0,0,2,0,0,1,Jan,Sunday,train
INN09159,0,Meal Plan 1,Room_Type 1,Online,0,80.0,1,1,0,0,2,0,0,1,Jan,Tuesday,train
INN12424,0,Meal Plan 3,Room_Type 7,Complementary,0,0.0,2,2,0,0,5,0,0,0,Mar,Friday,train
INN05585,0,Meal Plan 1,Room_Type 1,Online,0,70.44,3,2,0,0,229,0,0,0,Oct,Saturday,train
INN11605,2,Meal Plan 1,Room_Type 4,Online,0,111.3,1,2,0,0,283,0,0,1,Oct,Tuesday,train
INN10677,2,Meal Plan 1,Room_Type 1,Offline,0,61.0,3,2,0,0,276,0,0,0,May,Sunday,train
INN33437,1,Meal Plan 1,Room_Type 4,Online,0,159.3,2,3,0,0,83,0,0,2,Aug,Wednesday,train
INN24276,0,Meal Plan 1,Room_Type 4,Online,0,163.63,4,1,0,0,11,0,0,1,Nov,Thursday,train
INN29966,0,Meal Plan 1,Room_Type 4,Offline,0,45.0,1,1,0,0,1,1,6,2,Feb,Friday,train
INN00648,0,Meal Plan 1,Room_Type 1,Offline,0,105.0,3,2,0,0,37,0,0,0,Oct,Saturday,train
INN26427,1,Meal Plan 1,Room_Type 1,Offline,0,90.67,2,2,0,0,57,0,0,1,Jun,Sunday,train
INN24683,0,Meal Plan 1,Room_Type 4,Online,0,150.3,3,3,0,0,39,0,0,0,Mar,Saturday,train
INN23257,2,Meal Plan 1,Room_Type 1,Offline,0,93.58,2,2,1,0,193,0,0,0,Jul,Sunday,train
INN09081,1,Meal Plan 1,Room_Type 1,Online,0,68.55,3,2,0,0,136,0,0,0,Mar,Saturday,train
INN18702,1,Meal Plan 1,Room_Type 2,Online,0,71.53,2,2,0,0,41,0,0,0,Feb,Thursday,train
INN01432,2,Meal Plan 1,Room_Type 1,Online,0,115.85,2,3,0,0,75,0,0,2,May,Tuesday,train
INN16865,0,Meal Plan 1,Room_Type 1,Offline,0,116.0,3,2,0,0,4,0,0,1,Sep,Friday,train
INN01311,0,Not Selected,Room_Type 1,Online,0,116.1,3,2,0,0,58,0,0,0,May,Thursday,train
INN30778,0,Meal Plan 1,Room_Type 1,Online,0,74.88,1,2,0,0,43,0,0,0,Dec,Thursday,train
INN02708,1,Meal Plan 1,Room_Type 1,Online,0,85.0,2,2,0,0,168,0,0,0,Apr,Sunday,train
INN22656,0,Meal Plan 1,Room_Type 1,Online,0,72.9,1,1,0,0,349,0,0,0,Dec,Thursday,train
INN07550,0,Meal Plan 1,Room_Type 1,Online,0,124.5,3,2,0,0,66,0,0,3,Nov,Saturday,train
INN04585,2,Not Selected,Room_Type 1,Online,0,89.0,2,2,0,0,1,0,0,1,Apr,Monday,train
INN01438,1,Meal Plan 1,Room_Type 4,Online,0,182.0,1,3,0,0,14,0,0,0,Mar,Monday,train
INN01437,2,Meal Plan 1,Room_Type 1,Offline,0,82.0,2,3,0,0,17,0,0,1,Dec,Monday,train
INN18884,0,Meal Plan 1,Room_Type 1,Online,0,122.16,3,3,0,0,6,0,0,1,Apr,Saturday,train
INN22675,0,Meal Plan 2,Room_Type 1,Offline,0,109.0,2,2,0,0,39,0,0,0,Aug,Monday,train
INN15957,1,Meal Plan 1,Room_Type 1,Online,0,94.35,0,2,0,0,19,0,0,1,Jun,Tuesday,train
INN18094,0,Meal Plan 1,Room_Type 2,Online,0,72.38,3,2,0,0,41,0,0,0,Feb,Sunday,train
INN00632,0,Meal Plan 1,Room_Type 1,Online,0,105.3,2,2,0,0,122,0,0,1,May,Saturday,train
INN25270,0,Meal Plan 1,Room_Type 6,Online,0,205.5,4,2,2,0,1,0,0,2,Dec,Saturday,train
INN23331,0,Meal Plan 1,Room_Type 1,Corporate,0,66.0,1,1,0,0,1,1,11,1,Feb,Saturday,train
INN27951,1,Meal Plan 1,Room_Type 4,Online,0,159.3,5,3,0,0,174,0,0,1,Sep,Thursday,train
INN26618,2,Meal Plan 1,Room_Type 4,Online,0,86.43,2,2,0,0,133,0,0,1,May,Sunday,train
INN35823,0,Meal Plan 1,Room_Type 1,Online,0,67.76,2,2,0,0,1,0,0,1,Apr,Sunday,train
INN14378,1,Meal Plan 1,Room_Type 1,Online,0,90.0,2,1,0,0,45,0,0,2,Nov,Sunday,train
INN34992,0,Meal Plan 1,Room_Type 7,Complementary,0,0.0,1,2,0,0,0,0,0,2,Nov,Sunday,train
INN08236,1,Meal Plan 2,Room_Type 1,Offline,0,106.25,3,2,0,0,178,0,0,1,Oct,Wednesday,train
INN16195,2,Meal Plan 1,Room_Type 4,Online,0,159.3,5,3,0,0,111,0,0,1,Aug,Monday,train
INN32472,0,Meal Plan 2,Room_Type 1,Offline,0,180.0,1,3,0,0,40,0,0,0,Jul,Thursday,train
INN05771,0,Not Selected,Room_Type 1,Online,0,85.0,3,2,0,0,18,0,0,1,Mar,Friday,train
INN18512,0,Not Selected,Room_Type 1,Online,0,80.1,4,2,0,0,179,0,0,1,Oct,Friday,train
INN12667,0,Not Selected,Room_Type 1,Online,0,67.5,3,2,0,0,30,0,0,1,Jan,Sunday,train
INN01577,2,Meal Plan 1,Room_Type 1,Online,0,134.1,2,2,1,0,39,0,0,0,Mar,Sunday,train
INN06312,0,Meal Plan 1,Room_Type 1,Online,0,57.73,1,2,0,0,114,0,0,0,Mar,Sunday,train
INN25554,0,Meal Plan 1,Room_Type 1,Online,0,93.08,4,2,0,0,183,0,0,1,Aug,Friday,train
INN35102,0,Meal Plan 2,Room_Type 1,Offline,0,90.0,3,2,0,0,150,0,0,1,Jun,Saturday,train
INN32414,0,Meal Plan 1,Room_Type 4,Offline,0,60.0,3,2,0,0,42,0,0,0,Nov,Saturday,train
INN23836,0,Meal Plan 1,Room_Type 1,Offline,0,130.0,2,1,0,0,188,0,0,0,Jun,Friday,train
INN01246,1,Meal Plan 1,Room_Type 1,Offline,0,63.58,4,2,0,0,33,0,0,0,Mar,Friday,train
INN17006,0,Meal Plan 1,Room_Type 6,Complementary,3,0.0,1,2,0,0,0,1,12,1,Feb,Saturday,train
INN19798,0,Meal Plan 1,Room_Type 5,Offline,0,119.0,3,2,0,0,1,0,0,0,May,Saturday,train
INN25171,0,Meal Plan 1,Room_Type 1,Online,0,119.0,1,2,1,0,21,0,0,0,Jun,Saturday,train
INN20948,0,Meal Plan 1,Room_Type 1,Online,0,95.4,3,2,0,0,285,0,0,1,Jul,Saturday,train
INN24686,0,Meal Plan 1,Room_Type 1,Corporate,1,79.0,1,1,0,0,1,1,6,1,Nov,Thursday,train
INN22813,0,Meal Plan 1,Room_Type 1,Corporate,0,110.0,2,1,0,0,4,0,0,0,Sep,Sunday,train
INN20217,1,Meal Plan 1,Room_Type 1,Offline,0,110.0,2,2,0,0,280,0,0,0,Sep,Wednesday,train
INN12824,1,Meal Plan 1,Room_Type 1,Offline,0,90.0,2,2,0,0,121,0,0,0,Jun,Sunday,train
INN17180,0,Meal Plan 1,Room_Type 1,Online,0,85.0,4,1,0,0,12,0,0,0,Nov,Thursday,train
INN05823,2,Meal Plan 1,Room_Type 1,Online,0,61.0,1,1,0,0,116,0,0,0,Feb,Wednesday,train
INN31436,0,Meal Plan 1,Room_Type 1,Offline,0,89.0,3,2,0,0,304,0,0,0,Nov,Saturday,train
INN27159,0,Not Selected,Room_Type 1,Online,0,89.1,1,2,0,0,38,0,0,1,Jun,Friday,train
INN24922,2,Meal Plan 2,Room_Type 1,Online,0,86.32,4,2,0,0,2,0,0,0,Jan,Tuesday,train
INN21495,0,Meal Plan 1,Room_Type 1,Online,0,90.95,4,2,0,0,179,0,0,2,Jul,Friday,train
INN16935,2,Meal Plan 1,Room_Type 1,Online,0,85.0,1,2,0,0,185,0,0,2,Mar,Tuesday,train
INN05879,1,Meal Plan 1,Room_Type 1,Offline,0,72.75,3,2,0,0,210,0,0,0,Oct,Sunday,train
INN18838,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,418,0,0,0,Sep,Wednesday,train
INN19146,0,Meal Plan 1,Room_Type 6,Online,0,231.0,1,2,2,0,20,0,0,1,Jul,Friday,train
INN18348,2,Meal Plan 1,Room_Type 1,Online,0,84.45,5,2,0,0,48,0,0,1,Jan,Monday,train
INN28271,0,Meal Plan 2,Room_Type 1,Online,0,193.05,2,2,1,0,20,0,0,2,Sep,Sunday,train
INN23398,2,Meal Plan 1,Room_Type 1,Offline,0,61.0,3,2,0,0,276,0,0,0,May,Sunday,train
INN26239,0,Not Selected,Room_Type 1,Online,0,73.1,2,2,0,0,35,0,0,0,Mar,Friday,train
INN19709,2,Not Selected,Room_Type 1,Online,0,135.0,2,2,0,0,3,0,0,1,Oct,Tuesday,train
INN18713,1,Not Selected,Room_Type 1,Online,0,85.5,2,2,0,0,97,0,0,0,Apr,Wednesday,train
INN11284,2,Meal Plan 1,Room_Type 1,Online,0,96.3,2,2,0,0,1,0,0,1,Oct,Monday,train
INN20083,1,Meal Plan 1,Room_Type 6,Online,0,166.0,5,2,2,0,14,0,0,3,Sep,Thursday,train
INN04704,0,Meal Plan 1,Room_Type 1,Online,0,72.25,3,2,0,0,59,0,0,2,Oct,Sunday,train
INN33256,2,Meal Plan 1,Room_Type 1,Offline,0,72.0,2,2,0,0,116,0,0,0,Feb,Wednesday,train
INN06064,1,Not Selected,Room_Type 1,Online,0,140.0,1,2,0,0,7,0,0,1,Oct,Wednesday,train
INN16068,0,Meal Plan 1,Room_Type 1,Online,0,125.1,1,2,1,0,45,0,0,2,Jun,Friday,train
INN22604,1,Meal Plan 1,Room_Type 1,Online,0,112.5,2,2,1,0,238,0,0,0,Oct,Sunday,train
INN17497,1,Meal Plan 1,Room_Type 4,Offline,0,60.0,4,2,0,0,42,0,0,0,Nov,Thursday,train
INN35097,0,Meal Plan 1,Room_Type 1,Offline,0,120.0,3,2,0,0,112,0,0,1,Jun,Saturday,train
INN34162,2,Meal Plan 1,Room_Type 1,Offline,0,85.5,1,2,0,0,36,0,0,0,May,Monday,train
INN04101,0,Not Selected,Room_Type 1,Online,0,107.1,2,2,0,0,86,0,0,1,Aug,Sunday,train
INN20545,1,Meal Plan 1,Room_Type 4,Online,0,108.0,0,1,0,0,0,0,0,1,Jan,Thursday,train
INN16673,0,Meal Plan 1,Room_Type 5,Corporate,0,106.0,2,1,0,0,7,1,25,0,Jul,Friday,train
INN19259,0,Meal Plan 1,Room_Type 1,Offline,0,120.0,1,2,0,0,56,0,0,0,Jun,Friday,train
INN04639,1,Meal Plan 2,Room_Type 1,Online,0,130.0,2,2,0,0,161,0,0,0,Mar,Sunday,train
INN26043,2,Meal Plan 2,Room_Type 1,Online,0,124.3,3,2,0,0,116,0,0,2,Dec,Monday,train
INN22247,0,Meal Plan 1,Room_Type 1,Online,0,0.0,0,2,0,0,228,0,0,0,Jun,Monday,train
INN06940,2,Meal Plan 1,Room_Type 1,Online,0,82.9,0,1,0,0,4,0,0,1,Jan,Wednesday,train
INN26514,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,1,1,0,0,0,0,0,0,May,Friday,train
INN00262,1,Not Selected,Room_Type 1,Online,0,67.5,1,2,0,0,4,0,0,0,Jan,Tuesday,train
INN13921,0,Not Selected,Room_Type 1,Online,0,87.3,1,2,0,0,68,0,0,1,Sep,Friday,train
INN28501,2,Meal Plan 1,Room_Type 1,Online,0,82.79,3,2,0,0,322,0,0,0,Dec,Sunday,train
INN05060,1,Meal Plan 1,Room_Type 1,Online,0,71.0,4,2,0,0,85,0,0,0,Feb,Saturday,train
INN14770,0,Meal Plan 1,Room_Type 1,Online,0,80.75,1,1,0,0,61,0,0,0,Sep,Friday,train
INN33460,1,Not Selected,Room_Type 1,Online,0,102.33,2,2,0,0,10,0,0,2,Sep,Thursday,train
INN17139,0,Meal Plan 1,Room_Type 1,Offline,0,85.0,3,2,0,0,2,0,0,2,Jul,Friday,train
INN30028,2,Meal Plan 1,Room_Type 1,Offline,0,95.0,1,2,0,0,44,0,0,1,Apr,Monday,train
INN16209,2,Meal Plan 1,Room_Type 4,Offline,0,90.95,3,2,0,0,132,0,0,0,Jun,Sunday,train
INN34918,1,Meal Plan 1,Room_Type 4,Online,0,155.0,3,2,0,0,0,0,0,1,Sep,Thursday,train
INN21820,2,Meal Plan 1,Room_Type 4,Online,0,133.69,5,3,0,0,144,0,0,0,Jul,Monday,train
INN05042,2,Meal Plan 1,Room_Type 1,Online,0,105.4,5,3,0,0,196,0,0,0,Sep,Wednesday,train
INN10760,2,Not Selected,Room_Type 1,Online,0,75.9,1,2,0,0,331,0,0,0,Dec,Monday,train
INN02878,1,Meal Plan 1,Room_Type 1,Online,0,125.4,3,2,0,0,28,0,0,1,Sep,Thursday,train
INN02865,2,Meal Plan 1,Room_Type 6,Online,0,158.95,3,2,2,0,169,0,0,1,Jul,Tuesday,train
INN18382,1,Meal Plan 1,Room_Type 1,Online,0,107.1,0,1,0,0,36,0,0,1,Oct,Tuesday,train
INN01047,0,Meal Plan 2,Room_Type 1,Online,0,0.0,2,1,0,0,6,0,0,0,Dec,Sunday,train
INN07309,0,Not Selected,Room_Type 1,Online,0,94.5,1,2,0,0,143,0,0,0,Aug,Monday,train
INN24474,0,Meal Plan 1,Room_Type 1,Offline,0,72.25,1,2,0,0,154,0,0,0,Aug,Sunday,train
INN25887,0,Not Selected,Room_Type 1,Online,0,79.0,3,2,0,0,19,0,0,1,Feb,Sunday,train
INN19219,2,Meal Plan 1,Room_Type 2,Online,0,127.83,3,2,0,0,41,0,0,2,Apr,Monday,train
INN32813,0,Meal Plan 1,Room_Type 1,Online,0,121.5,3,1,0,0,68,0,0,0,May,Thursday,train
INN25441,1,Meal Plan 1,Room_Type 2,Online,0,69.52,2,2,0,0,43,0,0,0,Feb,Monday,train
INN02128,1,Meal Plan 1,Room_Type 1,Online,0,96.0,2,1,0,0,64,0,0,3,Nov,Sunday,train
INN09411,2,Meal Plan 1,Room_Type 4,Online,0,103.95,2,2,0,0,38,0,0,0,Mar,Tuesday,train
INN17309,0,Meal Plan 1,Room_Type 1,Online,0,135.9,2,2,0,1,137,0,0,2,Sep,Thursday,train
INN16235,0,Meal Plan 2,Room_Type 1,Offline,0,115.0,2,2,0,0,377,0,0,1,Oct,Sunday,train
INN13116,0,Not Selected,Room_Type 1,Online,0,119.0,1,2,0,0,8,0,0,0,May,Friday,train
INN10286,0,Meal Plan 1,Room_Type 1,Online,0,0.0,4,1,0,0,14,0,0,0,May,Friday,train
INN04959,0,Meal Plan 1,Room_Type 4,Online,0,168.3,3,3,0,0,76,0,0,3,Sep,Saturday,train
INN17979,1,Meal Plan 1,Room_Type 1,Online,0,152.1,2,2,1,0,92,0,0,2,Sep,Sunday,train
INN35139,2,Meal Plan 1,Room_Type 4,Online,0,139.2,4,3,0,0,104,0,0,0,Jul,Monday,train
INN05093,0,Meal Plan 1,Room_Type 1,Offline,0,65.0,4,1,0,0,92,0,0,0,Oct,Saturday,train
INN11159,2,Not Selected,Room_Type 1,Online,0,79.2,0,2,0,0,72,0,0,3,Nov,Tuesday,train
INN20926,0,Meal Plan 2,Room_Type 1,Offline,0,101.5,2,2,0,0,39,0,0,0,Aug,Monday,train
INN15917,0,Not Selected,Room_Type 1,Online,0,79.2,1,2,0,0,46,0,0,0,Nov,Thursday,train
INN28775,1,Not Selected,Room_Type 1,Online,0,88.5,2,2,0,0,178,0,0,0,Jul,Sunday,train
INN09230,1,Not Selected,Room_Type 1,Online,0,103.5,1,2,0,0,155,0,0,0,Jul,Wednesday,train
INN08148,1,Meal Plan 1,Room_Type 1,Offline,0,40.67,2,2,0,0,15,0,0,0,Feb,Monday,train
INN01503,1,Meal Plan 1,Room_Type 1,Online,0,159.0,0,1,0,0,0,0,0,1,Sep,Wednesday,train
INN34371,2,Meal Plan 1,Room_Type 6,Online,0,136.72,4,2,0,0,30,0,0,1,May,Monday,train
INN21326,0,Meal Plan 1,Room_Type 1,Online,0,86.4,1,1,0,0,46,0,0,2,Nov,Friday,train
INN27609,0,Meal Plan 1,Room_Type 1,Online,0,90.9,1,2,0,0,142,0,0,1,Oct,Saturday,train
INN34797,2,Meal Plan 2,Room_Type 1,Offline,0,89.14,5,2,0,0,277,0,0,1,Sep,Wednesday,train
INN18467,0,Meal Plan 1,Room_Type 1,Online,0,178.0,2,2,1,1,17,0,0,2,Jul,Thursday,train
INN28460,0,Meal Plan 1,Room_Type 1,Online,0,90.95,4,2,0,0,256,0,0,0,Aug,Friday,train
INN04081,1,Meal Plan 1,Room_Type 1,Online,0,106.25,3,2,1,0,235,0,0,0,Oct,Saturday,train
INN03089,2,Meal Plan 2,Room_Type 1,Offline,0,128.0,1,3,0,0,122,0,0,2,Mar,Tuesday,train
INN14326,2,Meal Plan 1,Room_Type 4,Offline,0,82.45,5,2,0,0,76,0,0,0,Jul,Sunday,train
INN05205,0,Not Selected,Room_Type 1,Online,0,110.0,4,2,0,0,23,0,0,2,Aug,Friday,train
INN31085,0,Meal Plan 1,Room_Type 1,Offline,0,105.0,3,2,0,0,37,0,0,0,Oct,Saturday,train
INN19386,2,Meal Plan 1,Room_Type 1,Online,0,81.9,0,1,0,0,80,0,0,0,Apr,Tuesday,train
INN00315,2,Meal Plan 1,Room_Type 1,Offline,0,87.0,1,2,0,0,26,0,0,0,Feb,Wednesday,train
INN36093,0,Meal Plan 1,Room_Type 1,Online,0,101.0,1,2,0,0,13,0,0,1,Apr,Sunday,train
INN24667,2,Meal Plan 1,Room_Type 1,Online,0,90.0,4,2,0,0,0,0,0,2,Aug,Monday,train
INN32317,1,Meal Plan 1,Room_Type 1,Offline,0,46.54,3,2,0,0,3,0,0,0,Aug,Thursday,train
INN19432,1,Meal Plan 1,Room_Type 4,Online,0,132.3,5,2,0,0,129,0,0,0,Oct,Wednesday,train
INN02931,0,Meal Plan 1,Room_Type 1,Online,0,99.45,4,2,0,0,178,0,0,2,Aug,Friday,train
INN19854,1,Meal Plan 1,Room_Type 1,Online,0,104.0,1,2,0,0,89,0,0,2,Dec,Monday,train
INN33329,2,Not Selected,Room_Type 1,Online,0,68.8,5,2,0,0,142,0,0,1,Aug,Wednesday,train
INN14124,1,Meal Plan 2,Room_Type 1,Offline,0,90.0,1,1,0,0,247,0,0,0,Jun,Wednesday,train
INN29447,0,Meal Plan 1,Room_Type 1,Online,0,65.83,1,1,0,0,48,0,0,0,Oct,Monday,train
INN32670,0,Meal Plan 1,Room_Type 1,Corporate,0,95.0,1,1,0,0,29,0,0,0,May,Sunday,train
INN24807,1,Meal Plan 2,Room_Type 1,Online,0,129.0,0,1,0,0,3,0,0,1,Feb,Thursday,train
INN35212,0,Meal Plan 1,Room_Type 1,Offline,0,85.0,1,2,0,0,43,0,0,0,Oct,Friday,train
INN05615,0,Not Selected,Room_Type 1,Online,0,116.1,3,2,0,0,68,0,0,0,May,Thursday,train
INN13130,0,Not Selected,Room_Type 1,Online,0,79.2,2,2,0,0,77,0,0,2,Dec,Thursday,train
INN24839,0,Meal Plan 1,Room_Type 4,Online,0,176.0,1,1,0,0,0,0,0,0,May,Sunday,train
INN00786,0,Meal Plan 2,Room_Type 1,Offline,0,90.0,2,1,0,0,265,0,0,0,Jun,Sunday,train
INN03841,1,Not Selected,Room_Type 1,Online,0,55.6,0,1,0,0,3,1,2,0,Dec,Wednesday,train
INN23868,2,Not Selected,Room_Type 1,Online,0,116.1,1,2,0,0,89,0,0,0,May,Tuesday,train
INN23938,2,Meal Plan 2,Room_Type 1,Offline,0,101.0,1,2,0,0,150,0,0,0,Jan,Tuesday,train
INN01512,1,Not Selected,Room_Type 1,Online,0,74.8,3,2,0,0,20,0,0,1,Dec,Saturday,train
INN06210,2,Not Selected,Room_Type 1,Online,0,83.8,3,2,0,0,54,0,0,1,Nov,Sunday,train
INN35845,0,Meal Plan 1,Room_Type 1,Online,0,124.0,3,2,0,0,13,0,0,2,Sep,Friday,train
INN12066,2,Not Selected,Room_Type 1,Online,0,85.5,0,2,0,0,134,0,0,2,Jul,Tuesday,train
INN00265,2,Meal Plan 1,Room_Type 1,Online,0,115.0,1,1,0,0,93,0,0,0,Oct,Monday,train
INN13604,0,Meal Plan 1,Room_Type 4,Online,0,145.0,1,2,0,0,0,0,0,1,Aug,Saturday,train
INN25245,4,Meal Plan 1,Room_Type 4,Online,0,149.58,6,3,0,0,95,0,0,0,Jul,Monday,train
INN03164,2,Meal Plan 1,Room_Type 1,Online,0,90.3,1,2,0,0,100,0,0,1,Mar,Monday,train
INN05311,2,Meal Plan 1,Room_Type 1,Online,0,100.3,3,2,0,0,183,0,0,1,May,Sunday,train
INN01891,0,Meal Plan 2,Room_Type 1,Online,0,117.0,4,2,0,0,296,0,0,1,Sep,Friday,train
INN27531,0,Meal Plan 1,Room_Type 4,Online,0,116.0,1,2,0,0,13,0,0,2,Jul,Friday,train
INN26594,1,Meal Plan 1,Room_Type 1,Online,0,90.95,4,2,0,0,236,0,0,1,Aug,Wednesday,train
INN06283,0,Meal Plan 1,Room_Type 1,Online,0,100.0,2,3,0,0,24,0,0,0,Jul,Sunday,train
INN22269,1,Meal Plan 2,Room_Type 1,Online,0,123.25,3,2,0,0,136,0,0,0,Jun,Saturday,train
INN23781,0,Meal Plan 1,Room_Type 1,Online,0,106.03,1,1,2,0,143,0,0,0,Jul,Friday,train
INN09123,1,Meal Plan 1,Room_Type 4,Online,0,137.4,2,2,0,0,68,0,0,1,Jun,Sunday,train
INN23448,1,Meal Plan 1,Room_Type 1,Online,0,112.5,2,2,1,0,206,0,0,1,Oct,Wednesday,train
INN33346,1,Meal Plan 1,Room_Type 4,Online,0,144.9,2,2,0,0,27,0,0,0,Oct,Wednesday,train
INN29446,0,Meal Plan 1,Room_Type 1,Offline,0,56.0,2,2,0,0,55,0,0,0,Feb,Saturday,train
INN23091,0,Meal Plan 1,Room_Type 1,Offline,0,120.0,1,2,0,0,56,0,0,0,Jun,Friday,train
INN18528,0,Not Selected,Room_Type 1,Online,0,87.01,1,1,0,0,28,0,0,1,Oct,Friday,train
INN26627,0,Meal Plan 1,Room_Type 1,Online,0,145.8,3,2,0,0,34,0,0,2,Sep,Sunday,train
INN18103,1,Meal Plan 1,Room_Type 1,Offline,0,80.0,0,2,0,0,18,0,0,0,Dec,Tuesday,train
